tick,25,2,24,23,21,20,26,32,14,34,15,13,27,35,10,7,16,47,29,37,38,8,42,49,43,12,44,33,46,41,28,31,48,39,11,18,9,36,1,22,40,17,0,19,4,5,3,30,45
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.95,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1
35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.95,1,1,1,1,0.95,1,1,1,1,1,1,0.95,1,1
47,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.95,1,1,1,1,0.95,1,1,1,1,1,1,0.95,1,1
57,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.95,1,1,1,1,0.95,1,1,1,1,1,0.95,0.9,1,1
67,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.95,1,1,1,1,0.95,1,1,1,1,1,0.9,0.9,1,1
76,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.95,1,1,1,1,0.95,1,1,1,1,1,0.9,0.85,1,1
87,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,0.95,1,1,0.95,1,0.9,1,1,1,1,0.95,1,1,1,1,0.95,0.9,0.85,1,1
